set I:=	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	;

set J:=	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8	DC9	DC10	DC11	DC12	DC13	DC14	DC15	DC16	DC17	DC18	DC19	DC20	DC21	DC22	DC23	DC24	DC25	DC26	DC27	DC28	DC29	DC30	DC31	DC32	DC33	DC34	DC35	DC36	DC37	DC38	DC39	DC40	DC41	DC42	DC43	DC44	DC45	DC46	DC47	DC48	DC49	DC50	DC51	DC52	DC53	DC54	DC55	DC56	DC57	DC58	DC59	DC60	DC61	DC62	DC63	DC64	DC65	DC66	DC67	DC68	DC69	DC70	DC71	DC72	DC73	DC74	DC75	DC76	DC77	DC78	DC79	DC80	DC81	DC82	DC83	DC84	DC85	;

set P:=	Tomato	Capsicum	BellPepper	Cucumber	GreenChilli	Grapes	Strawberries	Carrots	Lettuce	;

param K:=			
	Poly1	5	
	Poly2	5	
	Poly3	5	
	Poly4	5	
	Poly5	5	
	Poly6	5	
	Poly7	5	
	Poly8	5	
	Poly9	5	
	Poly10	5	
	Poly11	5	
	Poly12	5	
	Poly13	5	
	Poly14	5	
	Poly15	5	
	Poly16	5	
	Poly17	5	
	Poly18	5	
	Poly19	5	
	Poly20	5	
	Poly21	5	
	Poly22	5	
	Poly23	5	
	Poly24	5	
	Poly25	5	
	Poly26	5	
	Poly27	5	
	Poly28	5	
	Poly29	5	
	Poly30	5	
	Poly31	5	
	Poly32	5	
	Poly33	5	
	Poly34	5	
	Poly35	5	
	Poly36	5	
	Poly37	5	
	Poly38	5	
	Poly39	5	
	Poly40	5	
	Poly41	5	
	Poly42	5	
	Poly43	5	
	Poly44	5	
	Poly45	5	
	Poly46	5	
	Poly47	5	
	Poly48	5	
	Poly49	5	
	Poly50	5	
	Poly51	5	
	Poly52	5	
	Poly53	5	
	Poly54	5	
	Poly55	5	
	Poly56	5	
	Poly57	5	
	Poly58	5	
	Poly59	5	
	Poly60	5	
	Poly61	5	
	Poly62	5	
	Poly63	5	
	Poly64	5	
	Poly65	5	;


set IK:=																																																																			
	(*,1)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	
	(*,2)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	
	(*,3)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	
	(*,4)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	
	(*,5)	Poly1	Poly2	Poly3	Poly4	Poly5	Poly6	Poly7	Poly8	Poly9	Poly10	Poly11	Poly12	Poly13	Poly14	Poly15	Poly16	Poly17	Poly18	Poly19	Poly20	Poly21	Poly22	Poly23	Poly24	Poly25	Poly26	Poly27	Poly28	Poly29	Poly30	Poly31	Poly32	Poly33	Poly34	Poly35	Poly36	Poly37	Poly38	Poly39	Poly40	Poly41	Poly42	Poly43	Poly44	Poly45	Poly46	Poly47	Poly48	Poly49	Poly50	Poly51	Poly52	Poly53	Poly54	Poly55	Poly56	Poly57	Poly58	Poly59	Poly60	Poly61	Poly62	Poly63	Poly64	Poly65	;

param C_ikj:=																																																																																							
	[*,1,*]:	DC1	DC2	DC3	DC4	DC5	DC6	DC7	DC8	DC9	DC10	DC11	DC12	DC13	DC14	DC15	DC16	DC17	DC18	DC19	DC20	DC21	DC22	DC23	DC24	DC25	DC26	DC27	DC28	DC29	DC30	DC31	DC32	DC33	DC34	DC35	DC36	DC37	DC38	DC39	DC40	DC41	DC42	DC43	DC44	DC45	DC46	DC47	DC48	DC49	DC50	DC51	DC52	DC53	DC54	DC55	DC56	DC57	DC58	DC59	DC60	DC61	DC62	DC63	DC64	DC65	DC66	DC67	DC68	DC69	DC70	DC71	DC72	DC73	DC74	DC75	DC76	DC77	DC78	DC79	DC80	DC81	DC82	DC83	DC84	DC85	:=
	Poly11	7.75	9.525	9.75	11.3	11.5	18.25	12.25	21.5	21.875	22.5	22	25.5	24.5	23.375	26.75	19.5	19	13.125	8.5	6.5	3.125	2.625	3.875	8.25	6.75	9.625	5.925	3.875	2.45	7.625	20	3.875	4.5	2.7	3.75	3.5	4.15	6.25	7	7.55	8.425	9.375	8.075	13.875	17.5	6.5	6.65	8.25	10.5	12.7	11.7	12.875	10	11.3	10.375	8.325	11.3	7.25	7.325	5.625	2.375	6.75	3.25	13.875	15.8	14.375	18.5	19.875	19.675	19.25	18.425	21.3	19.625	21.925	22.55	23.175	23.55	23.925	24.3	24.675	25.05	25.3	25.675	25.925	26.3	
	Poly12	12.225	16	12.875	14.75	14.625	21.375	15.25	24.625	25.05	25.625	25.175	28.75	27.75	26.5	30.075	22.625	22.175	16.625	4.625	2.575	2.125	4.375	0.875	4.375	4.875	8.25	6.25	6.875	4.55	5.5	28.875	7	8.375	6.625	7.875	7.675	8.375	10.625	11.425	11.8	13.375	13.625	12.5	19.625	24.525	9.975	9.8	11.375	13.625	15.875	15.875	16.725	13	13.925	13	10.8	10.875	10	9.8	7.175	4	8.25	5.025	19.125	19.325	18	22.675	24.05	23.875	27.575	27.25	29.625	26.875	30.25	30.875	31.5	31.875	32.25	32.625	33	33.375	33.625	34	34.25	34.625	
	Poly13	6.7	8.9	8.75	10.775	10.625	13.2	11.3	15.525	15.65	17.875	15.55	19.375	18.25	19	20	18.35	18	12.875	7.875	5.875	4	3.75	2.625	8.375	5.75	8.625	5	2.875	3.875	6.625	19.5	3	4	3.25	5.125	4.275	5.625	6.125	7.25	8	8.75	8.575	7.475	12.375	16.925	5.675	5.9	7.5	9.75	12.2	10.95	15.125	12.25	13.5	12.5	10.55	13.5	9.5	9.625	7.5	4.25	8.75	5.5	13.125	15.125	13.625	17.75	18.5	18.675	18.25	17.5	20.5	18.75	21.125	21.75	22.375	22.75	23.125	23.5	23.875	24.25	24.5	24.875	25.125	25.5	
	Poly14	7.5	10.275	10.5	12.05	12.25	19	13	22.25	22.5	23.25	22.75	26.25	25.25	24.125	27.5	20.25	19.75	13.55	7.875	5.8	2.45	2.125	3.175	7.575	6.75	9.575	5.875	3.875	2.375	7.55	20.125	3.95	4.625	3.45	4.5	4.25	4.75	14.5	7.75	8.3	9.175	9.65	8.825	14.625	18.25	7.25	7	8.75	11	13	13.25	15.125	11.375	12.3	11.375	9.175	9.25	8.375	8.175	5.55	2.375	6.625	3.375	16.5	16.625	15.25	20	21.75	21.25	25	24.5	26.875	24.125	27.5	28.125	28.75	29.125	29.5	29.875	30.25	30.625	30.875	31.25	31.5	31.875	
	Poly15	9.2	10.6	7.2	9.325	10.45	12.45	11.325	14.825	15.325	17.325	15.45	18.95	19.7	16.7	20.275	17.825	16.45	10.95	8.875	8.5	9.55	11.25	8.275	3.25	3.9	1.5	4.45	7.25	13.125	2.875	19.2	7.7	7.075	11.075	11.2	10.45	11.7	10.95	10.95	11.95	12.075	11.45	9.95	12.325	16.45	7.825	6.575	7.575	7.95	11.2	10.6	26.075	23.325	25	24.2	21.95	21.95	20.45	20.85	17.45	13.7	18.575	14.7	17.075	13.7	12.825	16.825	18.45	18.95	17.825	17.45	19.825	18.575	20.45	21.075	21.7	22.075	22.45	22.825	23.2	23.575	23.825	24.2	24.45	24.825	
	Poly16	5	6.4	3	5.125	6.25	8.25	7.125	10.625	11.125	13.125	11.25	14.75	15.5	12.5	16.075	13.625	12.25	6.75	10.125	10	9.25	9	9	5.8	3.875	2.75	2.875	3.125	9.125	4	15	3.5	2.875	6.875	7	6.25	7.5	6.75	6.75	7.75	7.875	7.25	5.75	8.125	12.25	3.625	2.375	5.55	3.75	7	6.4	21.875	19.125	20.8	20	17.75	17.75	16.25	16.65	13.25	9.5	14.375	10.5	12.875	9.5	8.625	12.625	14.25	14.75	13.625	13.25	15.625	14.375	16.25	16.875	17.5	17.875	18.25	18.625	19	19.375	19.625	20	20.25	20.625	
	Poly17	10.1	13.875	10.75	12.625	12.5	19.25	13.125	22.5	22.925	23.5	23.05	26.625	25.625	24.375	27.95	20.5	20.05	14.375	7.75	5.7	2	1.375	3.375	7.5	7.75	10.625	7	4.875	1.5	8.625	26.75	4.875	6.25	4.5	5.75	5.55	6.25	8.5	9.3	9.675	11.25	11.5	10.375	17.5	22.4	7.85	7.675	9.25	11.5	19	16.125	14.6	10.875	11.8	10.875	8.675	8.75	7.875	7.675	5.05	1.875	6.125	2.9	17	17.2	15.875	20.55	21.925	21.75	25.45	25.125	27.5	24.75	28.125	28.75	29.375	29.75	30.125	30.5	30.875	31.25	31.5	31.875	32.125	32.5	
	Poly18	7.425	8.825	5.425	7.55	8.675	10.675	9.55	13.05	13.55	15.55	13.675	17.175	17.925	14.925	18.5	16.05	14.675	9.125	10	9.55	11.625	11.325	11.3	4.375	4.375	0.375	5.25	5.5	11.375	3.375	17.425	5.925	5.3	9.3	9.425	8.675	9.925	9.175	9.175	10.175	10.3	9.675	8.175	10.55	14.675	6.05	4.8	5.8	6.175	9.425	8.825	24.3	21.55	23.225	22.425	20.175	20.175	18.675	19.075	15.675	11.925	16.8	12.925	15.3	11.925	11.05	15.05	16.675	17.175	16.05	15.675	18.05	16.8	18.675	19.3	19.925	20.3	20.675	21.05	21.425	21.8	22.05	22.425	22.675	23.05	
	Poly19	5.15	6.575	4.85	7.075	7.5	10.35	8.125	12.5	13	15.125	13.175	16.7	17.5	14.5	18.05	15.5	15.075	8.675	8.375	7.875	7.95	7.65	7.675	4.05	2.075	4.625	1.125	1.825	7.825	2.25	16.875	2.625	1.95	6	6.075	5.3	6.575	5.875	6.825	7.5	8.05	7.5	5.95	9.25	14.25	3.75	2.125	4.25	5.625	9	7.5	19.25	16.5	17.825	16.875	14.675	14.75	13.625	13.675	12	8.125	13.125	9.25	13.35	12.2	10.125	15.55	16.925	16.75	15.5	15.2	17.625	16.375	18.25	18.875	19.5	19.875	20.25	20.625	21	21.375	21.625	22	22.25	22.625	
	Poly20	10.1	13.875	10.75	12.625	12.5	19.25	13.125	22.5	22.925	23.5	23.05	26.625	25.625	24.375	28	20.5	20.05	14.375	7.75	5.7	2	1.375	3.375	7.5	7.75	10.625	7	4.875	1.5	8.625	26.75	4.875	6.25	4.5	5.75	5.55	6.25	8.5	9.3	9.675	11.25	11.5	10.375	17.5	22.4	7.85	7.675	9.05	11.5	19	16.125	14.6	10.875	11.8	10.875	8.675	8.75	7.875	7.675	5.05	1.875	6.125	2.9	17	17.2	15.875	20.55	21.925	21.75	25.45	25.125	27.5	24.75	28.125	28.75	29.375	29.75	30.125	30.5	30.875	31.25	31.5	31.875	32.125	32.5	
	Poly21	5.15	6.575	4.85	7.075	7.5	10.35	8.125	12.5	13	15.125	13.175	16.7	17.5	14.5	16.75	15.5	15.075	7.425	8.375	9	8.5	8.25	8.25	5.125	3.175	3.5	2.25	2.375	8.375	3.375	16.875	2.625	1.95	6	6.075	5.3	6.575	5.875	6.825	7.5	8.05	7.5	5.95	9.25	14.25	3.75	2.125	4	5.625	9	7.5	19.25	16.5	17.825	16.875	14.675	14.75	13.625	13.675	12	8.125	13.125	9.25	13.35	12.2	10.125	15.55	16.925	16.75	15.5	15.2	17.625	16.375	18.25	18.875	19.5	19.875	20.25	20.625	21	21.375	21.625	22	22.25	22.625	
